claim_id,policy_id,claim_date,incident_date,policy_start_date,policy_expiry_date,report_delay_days,vehicle_make,vehicle_model,vehicle_type,damage_type,damage_location,damage_severity,agent_channel,coverage_type,is_weekend_claim,has_prior_claims,car_driveable,vehicle_age_years,mileage,driver_age,prior_claims_count,customer_tenure_years,manufacture_year,typical_market_value_gbp,part_cost_index,vehicle_value,repair_estimate_gbp,repair_to_value_ratio,is_high_value_vehicle,pre_ml_decision,pre_ml_label,repair_decision,model_v1_score,model_v1_decision,model_v1_observed_outcome,model_v2a_score,model_v2a_decision,model_v2b_score,model_v2b_decision
CLM005677,POL000932,2022-09-23,2022-09-10,2012-08-08,2013-08-08,13,Mercedes,GLC,Van,fire,front,moderate,broker,comprehensive,False,True,True,18,71732,44,0,18,2004,49343.38,1.944,4934.34,3888.0,0.7879,False,,,sent_to_garage,0.6331,0,1,0.8888,0,0.8977,0
CLM005680,POL002090,2024-12-19,2024-11-27,2018-11-17,2019-11-17,22,BMW,X3,SUV,fire,side,minor,phone,third_party_fire_theft,False,False,True,0,54039,23,1,7,2024,50093.41,1.843,50093.41,737.2,0.0147,True,,,sent_to_garage,0.0403,0,0,0.0124,0,0.011,0
CLM005681,POL004899,2024-06-08,2024-06-03,2018-01-31,2019-01-31,5,Nissan,Leaf,Hatchback,flood,side,moderate,app,comprehensive,True,True,False,12,54725,17,0,4,2012,30815.55,0.993,3081.56,1489.5,0.4834,False,,,sent_to_garage,0.0179,0,1,0.7792,0,0.2216,0
CLM005686,POL000086,2024-05-14,2024-04-20,2020-05-02,2021-05-02,24,Audi,Q3,Van,vandalism,rear,moderate,phone,third_party,False,False,True,7,132150,85,1,10,2017,35155.92,1.749,15468.6,3148.2,0.2035,False,,,sent_to_garage,0.5148,0,1,0.8693,0,0.763,0
CLM005687,POL000395,2022-08-06,2022-07-24,2017-10-10,2018-10-10,13,Vauxhall,Insignia,SUV,flood,multiple,severe,phone,comprehensive,True,True,False,15,109123,17,1,9,2007,24157.18,0.859,2415.72,6872.0,2.0,False,,,scrapped_by_model,0.9998,1,1,0.9978,1,0.9996,1
CLM005696,POL001644,2023-03-04,2023-03-02,2019-06-26,2020-06-25,2,Mercedes,A-Class,Estate,vandalism,side,moderate,phone,comprehensive,True,True,True,3,17995,35,0,9,2020,31390.74,1.838,23856.96,2757.0,0.1156,True,,,sent_to_garage,0.1086,0,0,0.0066,0,0.0702,0
CLM005699,POL004823,2022-09-01,2022-08-02,2019-05-30,2020-05-29,30,Toyota,RAV4,Hatchback,collision,front,moderate,phone,third_party_fire_theft,False,True,True,10,65079,33,0,12,2012,33140.95,0.893,6628.19,1786.0,0.2695,False,,,sent_to_garage,0.2108,0,0,0.1074,0,0.1374,0
CLM005701,POL004652,2022-04-05,2022-03-12,2017-12-08,2018-12-08,24,Nissan,Qashqai,Hatchback,theft_damage,roof,severe,app,comprehensive,False,True,False,14,151682,69,2,17,2008,29091.38,0.922,2909.14,5532.0,1.9016,False,,,scrapped_by_model,0.9999,1,1,0.9998,1,0.9998,1
CLM005702,POL000549,2022-05-25,2022-05-11,2015-08-24,2016-08-23,14,Toyota,Corolla,Van,fire,side,severe,app,comprehensive,False,True,False,1,152712,56,1,15,2021,21849.12,0.856,20101.19,3424.0,0.1703,True,,,sent_to_garage,0.6768,0,1,0.9318,0,0.7574,0
CLM005704,POL004284,2024-09-29,2024-09-10,2017-12-13,2018-12-13,19,Nissan,Qashqai,Estate,flood,front,moderate,online,comprehensive,True,True,True,16,64261,38,0,6,2008,29091.38,0.922,2909.14,1844.0,0.6339,False,,,sent_to_garage,0.2482,0,0,0.0618,0,0.0992,0
CLM005705,POL003029,2024-11-29,2024-11-09,2013-09-10,2014-09-10,20,Vauxhall,Insignia,Hatchback,theft_damage,front,minor,direct,third_party,False,True,False,8,196957,17,1,17,2016,24988.77,0.83,8995.96,415.0,0.0461,False,,,sent_to_garage,0.0259,0,0,0.0688,0,0.0398,0
CLM005709,POL000326,2024-09-11,2024-08-21,2020-08-07,2021-08-07,21,Audi,A4,SUV,fire,front,minor,online,comprehensive,False,True,False,18,123432,57,0,19,2006,37062.1,1.749,3706.21,874.5,0.236,False,,,sent_to_garage,0.5234,0,0,0.3973,0,0.553,0
CLM005710,POL003479,2024-05-22,2024-04-29,2017-02-22,2018-02-22,23,Honda,Civic,SUV,theft_damage,front,minor,direct,comprehensive,False,False,True,4,149527,31,1,11,2020,21472.41,0.876,14601.24,438.0,0.03,False,,,sent_to_garage,0.133,0,0,0.0263,0,0.0958,0
CLM005717,POL004666,2023-08-18,2023-08-06,2014-02-25,2015-02-25,12,Toyota,Yaris,Estate,vandalism,multiple,severe,direct,comprehensive,False,True,True,15,55179,55,0,11,2008,14335.85,0.814,1433.58,6512.0,2.0,False,,,scrapped_by_model,1.0,1,1,0.9999,1,0.9998,1
CLM005718,POL006726,2023-01-25,2023-01-23,2020-05-15,2021-05-15,2,Ford,Fiesta,Motorbike,flood,front,minor,direct,comprehensive,False,False,True,17,129690,42,1,1,2006,11513.01,0.771,1151.3,385.5,0.3348,False,,,sent_to_garage,0.2228,0,0,0.1462,0,0.1672,0
CLM005723,POL000388,2024-01-24,2024-01-03,2014-05-18,2015-05-18,21,BMW,X3,Hatchback,vandalism,front,moderate,broker,comprehensive,False,True,True,0,4432,25,0,15,2024,50093.41,1.843,50093.41,3686.0,0.0736,True,,,sent_to_garage,0.0389,0,0,0.0121,0,0.0287,0
CLM005724,POL005019,2023-12-02,2023-11-07,2023-04-25,2024-04-24,25,Toyota,Corolla,Van,collision,rear,moderate,online,comprehensive,True,True,True,9,58643,29,0,12,2014,22194.27,0.841,6214.4,1513.8,0.2436,False,,,sent_to_garage,0.0381,0,0,0.0785,0,0.0857,0
CLM005725,POL004520,2023-07-01,2023-06-26,2019-06-14,2020-06-13,5,Honda,Jazz,Estate,vandalism,multiple,minor,online,third_party_fire_theft,True,True,False,0,72593,39,1,12,2023,15611.92,0.863,15611.92,690.4,0.0442,False,,,sent_to_garage,0.191,0,0,0.0747,0,0.1951,0
CLM005732,POL005006,2023-12-10,2023-11-22,2017-06-17,2018-06-17,18,Toyota,Camry,Hatchback,theft_damage,multiple,minor,broker,comprehensive,True,True,False,1,60156,23,1,10,2022,28814.94,0.875,26509.74,700.0,0.0264,True,,,sent_to_garage,0.1914,0,1,0.8979,0,0.6671,0
CLM005735,POL000881,2022-07-20,2022-07-20,2017-04-13,2018-04-13,0,Nissan,Leaf,Motorbike,collision,rear,minor,phone,comprehensive,False,False,False,12,3182,17,0,5,2010,29789.87,0.996,2978.99,448.2,0.1505,False,,,sent_to_garage,0.0251,0,0,0.0561,0,0.0476,0
CLM005736,POL005728,2022-02-17,2022-02-11,2018-06-06,2019-06-06,6,Nissan,Micra,Van,theft_damage,roof,moderate,app,comprehensive,False,True,True,10,36005,57,0,17,2012,13625.8,0.779,2725.16,1947.5,0.7146,False,,,sent_to_garage,0.0568,0,0,0.0167,0,0.0668,0
CLM005742,POL003616,2024-02-11,2024-01-14,2023-06-27,2024-06-26,28,Ford,Kuga,Motorbike,fire,side,minor,online,comprehensive,True,True,False,16,78710,35,0,9,2008,28254.56,0.874,2825.46,349.6,0.1237,False,,,sent_to_garage,0.1845,0,1,0.791,0,0.7191,0
CLM005745,POL003841,2022-08-21,2022-08-01,2013-12-01,2014-12-01,20,Audi,A4,SUV,fire,side,minor,direct,comprehensive,True,False,False,0,27742,63,1,16,2022,36590.31,1.762,36590.31,704.8,0.0193,True,,,sent_to_garage,0.0501,0,0,0.0699,0,0.056,0
CLM005747,POL001035,2024-11-06,2024-10-18,2019-02-15,2020-02-15,19,Mercedes,E-Class,Sedan,collision,roof,moderate,phone,comprehensive,False,True,True,4,35205,34,2,17,2020,54074.39,2.057,36770.59,5142.5,0.1399,True,,,sent_to_garage,0.0333,0,0,0.0202,0,0.044,0
CLM005748,POL005763,2022-12-22,2022-12-04,2020-12-09,2021-12-09,18,Vauxhall,Corsa,SUV,theft_damage,multiple,minor,direct,comprehensive,False,False,True,1,193142,37,1,12,2021,12631.26,0.696,11620.76,556.8,0.0479,False,,,sent_to_garage,0.2061,0,0,0.2146,0,0.3243,0
CLM005753,POL004290,2023-07-22,2023-07-19,2017-05-14,2018-05-14,3,Nissan,Qashqai,Sedan,fire,rear,minor,online,comprehensive,True,False,False,16,22219,85,2,17,2007,29396.72,0.906,2939.67,407.7,0.1387,False,,,sent_to_garage,0.3275,0,1,0.7984,0,0.8634,0
CLM005754,POL004252,2023-03-14,2023-03-12,2013-04-24,2014-04-24,2,Volkswagen,Tiguan,SUV,vandalism,roof,minor,phone,comprehensive,False,False,False,3,13524,73,3,5,2020,34415.83,1.095,26156.03,657.0,0.0251,True,,,sent_to_garage,0.0714,0,0,0.0033,0,0.0078,0
CLM005759,POL001354,2022-07-18,2022-07-03,2016-07-31,2017-07-31,15,Toyota,Camry,Hatchback,fire,rear,severe,direct,third_party_fire_theft,False,False,True,10,195308,42,2,10,2012,31030.77,0.887,6206.15,3991.5,0.6432,False,,,sent_to_garage,0.1391,0,1,0.9477,0,0.8118,0
CLM005764,POL005294,2022-03-09,2022-02-27,2021-09-07,2022-09-07,10,Volkswagen,Golf,Estate,fire,front,moderate,broker,comprehensive,False,True,False,3,189564,50,0,3,2019,24437.06,1.023,18572.17,2046.0,0.1102,True,,,sent_to_garage,0.0668,0,0,0.0208,0,0.1693,0
CLM005768,POL003481,2023-10-19,2023-10-19,2014-10-18,2015-10-18,0,BMW,5 Series,Sedan,fire,side,moderate,direct,comprehensive,False,True,True,1,152392,34,0,17,2022,46057.02,1.866,42372.46,2799.0,0.0661,True,,,sent_to_garage,0.2552,0,0,0.0165,0,0.0954,0
CLM005770,POL004214,2024-04-08,2024-03-28,2012-12-14,2013-12-14,11,Mercedes,E-Class,Estate,theft_damage,rear,moderate,broker,third_party,False,False,True,8,108390,60,0,10,2016,53716.1,2.057,19337.8,3702.6,0.1915,True,,,sent_to_garage,0.1021,0,0,0.0152,0,0.1299,0
CLM005772,POL004946,2023-08-22,2023-08-08,2018-01-30,2019-01-30,14,Audi,A3,Hatchback,flood,multiple,severe,phone,comprehensive,False,False,False,3,122325,61,1,11,2020,30832.08,1.752,23432.38,14016.0,0.5981,True,,,sent_to_garage,0.8377,0,0,0.0999,0,0.2846,0
CLM005777,POL003997,2024-11-25,2024-11-05,2021-04-22,2022-04-22,20,Ford,Mondeo,Motorbike,vandalism,front,minor,broker,comprehensive,False,True,True,15,180393,61,2,8,2009,21563.33,0.857,2156.33,428.5,0.1987,False,,,sent_to_garage,0.1937,0,0,0.0446,0,0.1644,0
CLM005778,POL003100,2024-01-13,2023-12-18,2021-10-13,2022-10-13,26,BMW,1 Series,Motorbike,theft_damage,front,minor,online,comprehensive,True,False,True,12,33181,54,0,2,2012,26669.61,1.706,2666.96,853.0,0.3198,False,,,sent_to_garage,0.1888,0,0,0.0368,0,0.0481,0
CLM005781,POL006643,2022-11-08,2022-10-17,2016-09-22,2017-09-22,22,Volkswagen,Tiguan,SUV,flood,side,moderate,direct,comprehensive,False,False,True,9,96518,37,2,2,2013,33640.6,1.092,9419.37,1638.0,0.1739,False,,,sent_to_garage,0.0511,0,0,0.0115,0,0.0264,0
CLM005782,POL006618,2022-05-15,2022-05-11,2018-01-03,2019-01-03,4,Vauxhall,Corsa,Sedan,fire,rear,moderate,direct,comprehensive,True,False,False,19,137094,51,1,7,2003,,,,,,False,,,sent_to_garage,0.8411,0,0,0.1959,0,0.2096,0
CLM005784,POL004891,2023-06-11,2023-05-30,2013-03-13,2014-03-13,12,Volkswagen,Tiguan,Hatchback,theft_damage,side,severe,broker,third_party_fire_theft,True,True,True,18,6859,17,1,8,2005,35217.6,1.074,3521.76,4296.0,1.2198,False,,,scrapped_by_model,0.9999,1,1,0.9998,1,0.9998,1
CLM005791,POL004631,2023-09-13,2023-08-29,2017-11-17,2018-11-17,15,Hyundai,i20,Motorbike,vandalism,front,severe,app,third_party,False,False,False,2,155206,65,0,13,2021,15682.11,0.793,13172.97,3965.0,0.301,False,,,sent_to_garage,0.5919,0,0,0.2306,0,0.4996,0
CLM005798,POL005124,2023-02-10,2023-01-18,2013-04-14,2014-04-14,23,Honda,CR-V,SUV,vandalism,roof,severe,broker,comprehensive,False,False,True,13,192839,44,0,4,2010,29692.58,0.925,2969.26,5550.0,1.8692,False,,,scrapped_by_model,0.9999,1,1,1.0,1,0.9998,1
CLM005804,POL003187,2022-07-11,2022-06-26,2014-05-08,2015-05-08,15,Vauxhall,Mokka,Motorbike,vandalism,roof,minor,direct,comprehensive,False,True,True,12,55627,24,4,7,2010,22789.76,0.82,2278.98,492.0,0.2159,False,,,sent_to_garage,0.282,0,0,0.0223,0,0.0396,0
CLM005806,POL004105,2023-01-27,2022-12-28,2013-10-28,2014-10-28,30,Audi,Q3,Hatchback,collision,side,minor,online,comprehensive,False,False,False,6,37764,19,2,16,2017,35155.92,1.749,18281.08,699.6,0.0383,True,,,sent_to_garage,0.0781,0,0,0.0339,0,0.099,0
CLM005808,POL004689,2024-08-02,2024-07-28,2022-02-06,2023-02-06,5,Nissan,Juke,Van,collision,rear,minor,app,third_party,False,False,True,1,40189,42,4,1,2023,19261.78,0.847,17720.84,381.15,0.0215,True,,,sent_to_garage,0.0843,0,0,0.0319,0,0.0229,0
CLM005809,POL000354,2023-01-20,2023-01-01,2013-02-23,2014-02-23,19,BMW,X5,Sedan,fire,front,moderate,phone,third_party_fire_theft,False,False,True,3,131190,39,1,17,2020,66076.95,2.018,50218.48,4036.0,0.0804,True,,,sent_to_garage,0.27,0,0,0.0753,0,0.1427,0
CLM005812,POL000422,2024-01-02,2024-01-02,2018-08-19,2019-08-19,0,Ford,Mondeo,SUV,collision,roof,minor,broker,comprehensive,False,True,True,12,125363,45,0,14,2012,22898.88,0.86,2289.89,516.0,0.2253,False,,,sent_to_garage,0.1623,0,0,0.026,0,0.0517,0
CLM005814,POL004047,2022-11-19,2022-10-31,2018-05-06,2019-05-06,19,Nissan,Micra,Hatchback,vandalism,rear,minor,phone,comprehensive,True,True,True,5,132600,40,0,17,2017,13463.1,0.786,8077.86,353.7,0.0438,False,,,sent_to_garage,0.2722,0,0,0.0349,0,0.1724,0
CLM005816,POL004483,2022-04-26,2022-04-06,2016-02-02,2017-02-01,20,Volkswagen,Passat,Hatchback,theft_damage,side,moderate,broker,comprehensive,False,True,True,20,161881,64,0,7,2002,,,,,,False,,,sent_to_garage,0.5787,0,1,0.7331,0,0.4667,0
CLM005825,POL002068,2024-11-06,2024-10-15,2016-02-28,2017-02-27,22,BMW,3 Series,Sedan,collision,rear,moderate,phone,comprehensive,False,False,False,19,61986,36,0,0,2005,34078.32,1.827,3407.83,3288.6,0.965,False,,,scrapped_by_model,0.9991,1,1,0.9891,0,0.997,1
CLM005827,POL003878,2024-02-14,2024-02-13,2015-07-03,2016-07-02,1,Honda,Jazz,Estate,fire,multiple,moderate,phone,third_party_fire_theft,False,True,True,5,142701,47,0,1,2019,15434.98,0.868,9260.99,3038.0,0.328,False,,,sent_to_garage,0.3792,0,1,0.9728,0,0.8401,0
CLM005828,POL001402,2024-05-05,2024-04-05,2023-04-11,2024-04-10,30,Mercedes,GLC,Van,theft_damage,multiple,moderate,phone,comprehensive,True,False,True,4,167993,54,0,1,2020,49299.71,1.955,33523.8,6842.5,0.2041,True,,,sent_to_garage,0.2699,0,1,0.8831,0,0.8389,0
CLM005829,POL002967,2022-01-24,2022-01-22,2015-03-22,2016-03-21,2,Hyundai,Tucson,Motorbike,flood,rear,moderate,online,third_party_fire_theft,False,True,True,1,39265,65,0,6,2021,28152.0,0.886,25899.84,1594.8,0.0616,True,,,sent_to_garage,0.074,0,0,0.0206,0,0.0523,0
CLM005832,POL001685,2024-05-28,2024-05-16,2012-10-27,2013-10-27,12,Mercedes,E-Class,Van,vandalism,multiple,moderate,online,comprehensive,False,False,True,16,27822,44,1,6,2008,53740.48,1.959,5374.05,6856.5,1.2759,False,,,scrapped_by_model,0.9997,1,1,0.9966,1,0.9999,1
CLM005836,POL000545,2023-07-18,2023-07-06,2013-12-19,2014-12-19,12,Ford,Fiesta,Sedan,flood,multiple,minor,broker,third_party_fire_theft,False,False,True,3,45698,65,2,3,2020,11790.99,0.744,8961.15,595.2,0.0664,False,,,sent_to_garage,0.3142,0,0,0.0653,0,0.1866,0
CLM005837,POL004936,2024-01-21,2024-01-19,2023-03-21,2024-03-20,2,Volkswagen,Golf,Van,flood,rear,moderate,phone,third_party_fire_theft,True,False,False,9,38648,52,0,10,2015,25429.03,0.984,7120.13,1771.2,0.2488,False,,,sent_to_garage,0.1687,0,0,0.0634,0,0.0891,0
CLM005841,POL002129,2024-09-07,2024-09-06,2022-12-29,2023-12-29,1,Toyota,Corolla,Sedan,theft_damage,side,minor,broker,comprehensive,True,True,False,15,103794,51,3,3,2009,21162.28,0.831,2116.23,332.4,0.1571,False,,,sent_to_garage,0.1072,0,0,0.0868,0,0.1067,0
CLM005844,POL003204,2024-04-25,2024-03-28,2014-09-22,2015-09-22,28,Mercedes,GLC,Estate,flood,side,minor,broker,third_party_fire_theft,False,True,True,17,39723,22,0,1,2007,46587.94,2.006,4658.79,802.4,0.1722,False,,,sent_to_garage,0.4464,0,0,0.0304,0,0.0296,0
CLM005849,POL000566,2022-06-28,2022-06-23,2018-06-11,2019-06-11,5,Hyundai,i10,Motorbike,flood,side,severe,phone,comprehensive,False,False,True,3,91960,60,0,16,2019,11460.64,0.767,8710.09,3068.0,0.3522,False,,,sent_to_garage,0.4042,0,1,0.8099,0,0.5483,0
CLM005850,POL004435,2024-07-16,2024-06-17,2018-07-01,2019-07-01,29,Vauxhall,Insignia,Sedan,vandalism,rear,minor,app,comprehensive,False,False,False,20,106345,17,1,8,2004,26088.45,0.848,2608.85,381.6,0.1463,False,,,sent_to_garage,0.2122,0,1,0.8483,0,0.4663,0
CLM005853,POL000134,2023-12-30,2023-12-24,2018-01-02,2019-01-02,6,Honda,HR-V,Van,fire,side,minor,app,third_party,True,True,True,12,187839,27,2,20,2011,24238.72,0.91,2423.87,364.0,0.1502,False,,,sent_to_garage,0.778,0,0,0.025,0,0.2722,0
CLM005857,POL003284,2024-09-25,2024-09-23,2017-05-15,2018-05-15,2,Toyota,Camry,Sedan,vandalism,front,moderate,phone,third_party,False,False,True,3,81078,26,1,19,2021,29996.45,0.882,22797.3,1764.0,0.0774,True,,,sent_to_garage,0.1471,0,0,0.0351,0,0.0468,0
CLM005867,POL004666,2022-02-06,2022-02-06,2017-06-08,2018-06-08,0,Nissan,Qashqai,Hatchback,theft_damage,rear,moderate,phone,comprehensive,True,True,False,11,148138,27,1,11,2011,27936.16,0.9,3352.34,1620.0,0.4832,False,,,sent_to_garage,0.0597,0,0,0.0775,0,0.1146,0
CLM005868,POL004041,2022-09-06,2022-08-08,2017-08-26,2018-08-26,29,BMW,X5,Sedan,fire,multiple,moderate,direct,comprehensive,False,True,True,17,25403,38,1,20,2005,65344.45,2.052,6534.44,7182.0,1.0991,False,,,sent_to_garage,0.9832,0,1,0.999,1,0.9997,1
CLM005870,POL001102,2024-12-05,2024-11-28,2018-06-01,2019-06-01,7,Mercedes,E-Class,Estate,flood,front,moderate,app,comprehensive,False,False,True,9,346,64,1,8,2015,53909.98,2.025,15094.79,4050.0,0.2683,False,,,sent_to_garage,0.1421,0,0,0.0081,0,0.057,0
CLM005878,POL000997,2022-11-13,2022-11-01,2019-06-18,2020-06-17,12,Toyota,RAV4,Motorbike,collision,roof,moderate,direct,third_party,True,True,True,19,49322,27,0,8,2003,,,,,,False,,,sent_to_garage,0.1094,0,0,0.1515,0,0.1717,0
CLM005879,POL004024,2023-06-12,2023-05-24,2014-11-09,2015-11-09,19,Volkswagen,Tiguan,Estate,collision,side,moderate,broker,comprehensive,False,True,True,2,93175,43,0,18,2021,35982.03,1.123,30224.91,1684.5,0.0557,True,,,sent_to_garage,0.0284,0,0,0.0061,0,0.0417,0
CLM005882,POL001263,2022-02-02,2022-01-17,2012-01-06,2013-01-05,16,Nissan,Leaf,Hatchback,collision,front,minor,app,third_party,False,False,False,2,122158,49,1,19,2020,29086.49,0.995,24432.65,497.5,0.0204,True,,,sent_to_garage,0.2338,0,0,0.0175,0,0.0989,0
CLM005888,POL000893,2023-06-17,2023-06-11,2018-07-14,2019-07-14,6,Toyota,Corolla,SUV,theft_damage,roof,minor,broker,comprehensive,True,False,False,10,191147,41,3,11,2013,21799.32,0.836,4359.86,501.6,0.115,False,,,sent_to_garage,0.1601,0,1,0.898,0,0.2377,0
CLM005895,POL000156,2022-12-14,2022-12-13,2015-07-08,2016-07-07,1,BMW,1 Series,Motorbike,vandalism,rear,minor,online,third_party,False,False,True,12,130774,20,0,14,2010,28456.02,1.746,2845.6,785.7,0.2761,False,,,sent_to_garage,0.3339,0,0,0.0708,0,0.134,0
CLM005900,POL000346,2023-08-04,2023-07-08,2021-10-16,2022-10-16,27,Toyota,Camry,Motorbike,theft_damage,rear,severe,broker,comprehensive,False,True,False,7,34881,17,0,14,2016,29515.37,0.898,12986.76,4041.0,0.3112,False,,,sent_to_garage,0.8368,0,0,0.0084,0,0.1341,0
CLM005901,POL004706,2024-08-26,2024-08-10,2021-12-11,2022-12-11,16,Mercedes,C-Class,Hatchback,fire,rear,moderate,online,comprehensive,False,True,False,4,63793,61,1,15,2020,40606.68,1.942,27612.54,3495.6,0.1266,True,,,sent_to_garage,0.1303,0,0,0.0852,0,0.0641,0
CLM005907,POL003589,2023-05-17,2023-05-10,2020-11-20,2021-11-20,7,Vauxhall,Astra,Estate,flood,roof,moderate,app,third_party,False,True,False,11,119123,26,1,16,2012,17328.44,0.768,2079.41,1920.0,0.9233,False,,,sent_to_garage,0.9964,0,1,0.9645,0,0.9799,0
CLM005910,POL000755,2024-03-30,2024-02-29,2018-10-19,2019-10-19,30,Toyota,RAV4,Motorbike,collision,side,moderate,app,third_party,True,True,True,2,68215,29,0,16,2022,33565.23,0.903,28194.79,1354.5,0.048,True,,,sent_to_garage,0.0515,0,1,0.6962,0,0.3087,0
CLM005911,POL005916,2023-05-04,2023-05-01,2020-04-04,2021-04-04,3,Volkswagen,Tiguan,Hatchback,flood,roof,minor,phone,comprehensive,False,False,True,12,4367,33,1,16,2011,34842.91,1.101,3484.29,660.6,0.1896,False,,,sent_to_garage,0.0188,0,0,0.0027,0,0.0261,0
CLM005917,POL004506,2023-05-26,2023-05-03,2019-03-26,2020-03-25,23,Audi,A6,Motorbike,vandalism,side,minor,app,comprehensive,False,False,False,12,171297,34,0,11,2011,50360.68,1.904,5036.07,761.6,0.1512,False,,,sent_to_garage,0.0976,0,0,0.0136,0,0.0762,0
CLM005918,POL004389,2024-09-16,2024-08-24,2016-07-31,2017-07-31,23,BMW,5 Series,Hatchback,flood,side,moderate,broker,comprehensive,False,False,True,7,187424,38,1,11,2017,46873.57,1.898,20624.37,2847.0,0.138,True,,,sent_to_garage,0.1453,0,0,0.0067,0,0.0662,0
CLM005919,POL004906,2022-09-22,2022-09-10,2015-10-29,2016-10-28,12,Vauxhall,Astra,SUV,fire,rear,moderate,broker,comprehensive,False,False,False,14,56764,42,1,10,2008,18347.57,0.735,1834.76,1323.0,0.7211,False,,,sent_to_garage,0.5985,0,0,0.1452,0,0.3089,0
CLM005920,POL001654,2023-08-10,2023-07-23,2022-08-04,2023-08-04,18,Toyota,Camry,SUV,vandalism,rear,moderate,direct,comprehensive,False,False,False,8,27555,52,0,2,2015,29599.83,0.882,10655.94,1587.6,0.149,False,,,sent_to_garage,0.057,0,0,0.0612,0,0.0802,0
CLM005923,POL004218,2024-03-04,2024-02-24,2015-10-17,2016-10-16,9,Toyota,Camry,Sedan,theft_damage,front,moderate,phone,third_party,False,True,False,10,23423,36,1,6,2014,30788.71,0.857,6157.74,1714.0,0.2783,False,,,sent_to_garage,0.1014,0,0,0.0568,0,0.1182,0
CLM005926,POL000956,2023-02-15,2023-02-03,2016-07-05,2017-07-05,12,Volkswagen,Golf,SUV,flood,front,moderate,app,third_party,False,False,True,13,40752,26,0,4,2010,23872.41,0.984,2387.24,1968.0,0.8244,False,,,sent_to_garage,0.3777,0,0,0.1305,0,0.0823,0
CLM005928,POL004615,2022-11-29,2022-11-02,2013-10-02,2014-10-02,27,Volkswagen,Tiguan,Hatchback,vandalism,roof,minor,direct,comprehensive,False,True,True,9,78133,27,0,0,2013,33640.6,1.092,9419.37,655.2,0.0696,False,,,sent_to_garage,0.0169,0,0,0.0068,0,0.0453,0
CLM005929,POL004955,2023-12-12,2023-11-14,2020-09-11,2021-09-11,28,BMW,X5,Estate,theft_damage,front,minor,app,third_party,False,True,False,15,58202,26,0,4,2008,66415.44,2.054,6641.54,1027.0,0.1546,False,,,sent_to_garage,0.1137,0,0,0.0384,0,0.0429,0
CLM005932,POL001400,2022-08-02,2022-07-10,2017-10-07,2018-10-07,23,Ford,Fiesta,Sedan,collision,multiple,minor,online,comprehensive,False,True,True,11,118067,39,2,14,2011,11932.1,0.738,1431.85,590.4,0.4123,False,,,sent_to_garage,0.4796,0,0,0.0227,0,0.2652,0
CLM005933,POL001748,2023-12-03,2023-11-07,2018-09-23,2019-09-23,26,Vauxhall,Mokka,SUV,vandalism,front,minor,direct,third_party_fire_theft,True,True,True,1,58159,17,1,10,2022,21768.19,0.791,20026.73,395.5,0.0197,True,,,sent_to_garage,0.0659,0,0,0.032,0,0.1687,0
CLM005939,POL003702,2022-04-15,2022-04-01,2019-06-12,2020-06-11,14,Audi,A4,Estate,fire,front,severe,phone,comprehensive,False,True,True,8,128565,68,3,0,2014,37397.27,1.751,13463.02,8755.0,0.6503,False,,,sent_to_garage,0.7624,0,1,0.9238,0,0.9326,0
CLM005941,POL003912,2022-05-27,2022-05-21,2015-01-17,2016-01-17,6,BMW,1 Series,Van,collision,rear,moderate,phone,comprehensive,False,False,True,17,66718,31,1,16,2005,27159.37,1.731,2715.94,3115.8,1.1472,False,,,scrapped_by_model,0.9994,1,1,0.9983,1,0.9992,1
CLM005946,POL001492,2023-06-17,2023-06-09,2019-05-31,2020-05-30,8,Hyundai,i10,SUV,vandalism,rear,minor,phone,comprehensive,True,True,False,7,90377,61,0,16,2016,12339.49,0.737,5429.38,331.65,0.0611,False,,,sent_to_garage,0.0301,0,1,0.9129,0,0.5792,0
CLM005948,POL003769,2023-08-07,2023-07-11,2013-06-17,2014-06-17,27,Ford,Mondeo,Sedan,flood,front,moderate,app,comprehensive,False,True,True,19,187512,40,0,3,2004,20949.97,0.829,2095.0,1658.0,0.7914,False,,,sent_to_garage,0.2434,0,1,0.9237,0,0.808,0
CLM005949,POL002081,2023-03-20,2023-02-23,2015-01-30,2016-01-30,25,Mercedes,C-Class,Sedan,theft_damage,side,moderate,online,comprehensive,False,True,True,16,66771,25,0,5,2007,41179.0,1.938,4117.9,2907.0,0.7059,False,,,sent_to_garage,0.2545,0,0,0.0601,0,0.1098,0
